smiles,dipm,gap,lumo,combined,pce_1,pce_2,sas
c1ccc(nc1)-c1ccc(o1)-c1cccc2c[SiH2]cc12,1.584,1.318726266469,-8.1374,10.7214,4.216066994885085,0.0,3.3252219492375907
c1sc(-c2sc(-c3sc(-c4scc5nccnc45)c4ccsc34)c3cc[nH]c23)c2occc12,4.18,0.792172290962,-8.442,13.528572290962,4.655953545605561,0.0,3.943434052391127
c1sc(-c2sc(-c3cnc(s3)-c3cccc4cocc34)c3[SiH2]ccc23)c2ccoc12,1.205,1.531293672108,-8.1297,10.3347,4.356977894836685,0.0,4.223730955815114
c1ccc([se]1)-c1sc(-c2ccc(-c3cccc4nsnc34)c3cocc23)c2cc[se]c12,1.286,1.212393230337,-8.3896,10.6756,6.09873841952666,0.0,4.1070545720887495
[nH]1c2C=C(Cc2c2c1c1cnccc1c1ccccc21)c1cccs1,2.6860000000000004,2.032331810873,-7.5129,11.1989,1.6532398484360673,0.0,2.9041983130997195
c1sc(-c2ccc(cc2)-c2sc(-c3ccccn3)c3ccoc23)c2cc[SiH2]c12,0.873,1.825189591047,-7.902,9.775,3.048441865137328,0.0,3.6714449073000255
c1cc2c3c[nH]cc3c3C=C(Cc3c2o1)c1scc2sccc12,4.0360000000000005,1.591041435458,-7.5948,12.6308,1.517972719988252,0.0,3.7969096726393854
c1sc(-c2cc3ccc4c(cnc5ccc6nsnc6c45)c3cn2)c2[se]ccc12,2.248,1.321719868778,-8.4737,11.721699999999998,6.858581273974794,0.0,3.6631689003010655
c1sc(C2=Cc3c([SiH2]2)c2cc4cnccc4cc2c2=C[SiH2]C=c32)c2sccc12,3.916,1.308127123304,-8.2045,13.1205,4.711443849088252,0.0,4.516828423783542
c1sc(-c2cc3c4cscc4c4c5ccccc5c5c[nH]cc5c4c3s2)c2cc[nH]c12,6.028,1.590530132553,-7.5732,14.6012,1.410362725082563,0.0,3.475605936853019
[SiH2]1C=Cc2cnc3c([se]c4cc([se]c34)-c3ccccc3)c12,1.71,2.058037477689,-7.9164,10.6264,2.7463301306684933,0.0,4.464929334717883
c1ccc2cc3c(cc2c1)c1cscc1c1cc(-c2cccnc2)c2nsnc2c31,2.526,1.538605368643,-8.4112,11.9372,6.082668957321468,0.0,2.929589417353576
c1cc2cc3ccc(cc3cc2o1)-c1cncc2nsnc12,2.579,1.466136780975,-8.6485,12.2275,7.894036842763753,0.0,2.804595385158784
c1Cc(cc1)-c1sc(-c2ccc(-c3scc4ccoc34)c3cocc23)c2cc[se]c12,2.041,1.354818804146,-8.0147,11.0557,3.3997995632693594,0.0,4.222806340430498
[nH]1c2ccncc2c2ncc3cc(-c4cncc5nsnc45)c4cocc4c3c12,3.94,1.087664069391,-8.8262,13.7662,10.34652085533162,15.13884676389618,3.5562208896909864
c1ccc(nc1)-c1ccc(-c2ncc(s2)-c2ncncn2)c2ccccc12,4.476,1.654717508119,-8.5024,13.9784,6.284225321816883,0.0,2.575312286624346
c1sc(-c2cc3c4nsnc4c4c5ccccc5oc4c3c3cscc23)c2cc[se]c12,1.3090000000000002,1.420066519681,-8.3919,10.7009,6.150066183945855,0.0,3.878728517498178
[nH]1c(cc2c3cocc3c3cc4ccc5=C[SiH2]C=c5c4cc3c12)-c1cccc2cscc12,1.744,1.5748323736899998,-7.8415,10.5855,2.7507627475703336,0.0,3.965089627011321
c1ccc2c(c1)c1c[nH]cc1c1c3oc(cc3cnc21)-c1cccc2=C[SiH2]C=c12,4.829,1.344369511435,-8.1943,14.0233,4.6900101285849,0.0,3.768450597913798
C1C=Cc2c1c1ccc3cc(oc3c1c1cscc21)C1=CC=C[SiH2]1,1.939,1.737002739206,-7.7393,10.6783,2.404132869711783,0.0,4.183150111682326
c1sc(-c2sc(-c3ccc(nc3)-c3cccc4cscc34)c3ccoc23)c2sccc12,2.182,1.514218598981,-8.0813,11.2633,4.064508604474978,0.0,3.433071445537882
C1C=Cc2ncc(cc12)-c1cc2sccc2s1,2.707,2.271803139122,-7.6929,11.3999,1.8411421967603512,0.0,3.169915450618837
C1C=c2c3C=CCc3c3cc4CC(=Cc4cc3c2=C1)c1scc2ccsc12,0.713,1.587264998202,-7.6371,9.3501,1.718321158079533,0.0,4.021642201154259
[SiH2]1C=CC=C1c1cc2c(o1)c1cc3c(ccc4ccccc34)cc1c1ccccc21,0.691,1.906142217257,-7.6704,9.3614,2.157129831845444,0.0,3.146944801968959
c1c-c2c(-nc1)c1[s]-c3ccc4nsnc4c3-c1c1cocc21,2.025,1.805320045549,-8.3503,11.3753,4.988352945707029,0.0,3.286377900064135
[nH]1c(cc2Cc3c(-c12)c1cocc1c1ccc2=CCC=c2c31)-c1ccccn1,0.919,1.519895205815,-7.6423,9.5613,1.5556626492680794,0.0,3.711641610596729
[nH]1c(cc2ncc3c([se]c4ccc5=C[SiH2]C=c5c34)c12)-c1scc2ccsc12,1.77,1.987851350149,-7.6568,10.4268,2.0775639666022663,0.0,4.581659295171354
[nH]1c-2c(Cc3cc(-c4scc5sccc45)c4cscc4c-23)c2c1ccc1=C[SiH2]C=c21,2.461,1.238893098124,-7.9102,11.3712,2.168535213946965,0.0,4.317400186584344
c1[SiH2]c2c(c1)c1c[nH]cc1c1c3ccccc3c3c[SiH2]cc3c21,3.0980000000000003,1.52550588655,-7.5406,11.6386,1.0311901002767685,0.0,4.586507665950423
c1sc(-c2ccc(s2)-c2ncc(-c3scc4sccc34)c3nsnc23)c2[SiH2]ccc12,2.846,1.022856002361,-8.74,12.586,9.376927187940112,0.0,4.266218648122806
c1cnc2c(c1)c1cscc1c1c3[se]c(cc3c3cscc3c21)-c1cccc2cocc12,6.895,0.214680720775,-9.263,16.487080720774998,0.0,21.002102218482342,3.83683241547286
[nH]1cccc1-c1cnc(s1)-c1sc(c2[SiH2]ccc12)-c1ccccc1,3.079,1.7848475943759998,-7.8572,11.9362,2.8971269842298075,0.0,3.697769342451558
c1ccc([se]1)C1=Cc2ccc3ccc4c[nH]cc4c3c2[SiH2]1,4.39,1.915750465891,-7.4977,12.8877,1.598521194001176,0.0,4.244478785267335
[nH]1c(cc2cc3c4cscc4c4ccc5ccccc5c4c3cc12)-c1cncs1,2.214,1.998864214737,-7.754,10.968,2.3582258556043083,0.0,2.952129112502657
[nH]1cccc1-c1cc2c3nsnc3c3c(ncc4ccc5cocc5c34)c2cn1,3.423,1.579651876355,-8.254,12.677,5.051612160103663,0.0,3.499548741149873
[nH]1c(cc2ncc3c4occc4c4=CCC=c4c3c12)-c1cncs1,5.242999999999999,1.858426876516,-7.9313,14.1743,3.12468759986831,0.0,3.8289135732207873
c1sc(-c2cc3cc4[se]c5ccc6cscc6c5c4cc3c3nsnc23)c2cc[se]c12,1.854,1.094265400237,-8.3413,11.1953,5.337044509400664,0.0,4.337232735860463
c1ccc2c(c1)[se]c1c2ccc2cc(oc12)-c1cccc2c[nH]cc12,1.499,2.107014901332,-7.3187,9.8177,1.1712113162939848,0.0,3.189532466945874
[SiH2]1C=c2c(cc3ccc4c5[SiH2]C=Cc5sc4c3c2=C1)-c1scc2[nH]ccc12,3.341,1.316566191554,-7.8494,12.1904,2.0837968004871508,0.0,4.75801656012862
c1cc2sc3c([se]c4cc(-c5scc6cc[se]c56)c5=CCC=c5c34)c2o1,1.882,1.410927603211,-8.0669,10.9489,3.879018035225025,0.0,4.780638956919282
[nH]1c2ccoc2c2oc3cc(cnc3c12)-c1cccs1,0.8740000000000001,2.429709031036,-7.5157,9.3897,1.3260699322093537,0.0,3.0755181030837457
c1sc(-c2Cc(cc2)-c2ccc(-c3scc4occc34)c3cocc23)c2cc[nH]c12,3.898,1.186737010183,-7.8939,12.7919,1.7424596647208814,0.0,3.9063355711997296
c1[SiH2]c(cc1)-c1cnc(-c2ccc(cc2)-c2scc3ccCc23)c2nsnc12,1.993,1.256902840137,-8.5197,11.5127,7.274157144702829,0.0,3.9905146875198056
[nH]1c(cc2sc3c4CC=Cc4c4ccccc4c3c12)-c1cccnc1,0.939,2.154671138885,-7.4946,9.4336,1.5544585691485446,0.0,3.004080774638181
c1sc(C2=Cc3[se]c4c(ccc5ccc6nsnc6c45)c3[SiH2]2)c2sccc12,5.297999999999999,0.11314459602,-9.0495,14.575044596020003,0.0,26.68321893159932,4.278778953291013
c1sc(-c2[SiH2]c(cc2)-c2ccc(-c3cccc4c[SiH2]cc34)c3cscc23)c2sccc12,1.067,1.254032926081,-8.0537,10.1207,3.373992397895016,0.0,4.535663008813316
c1ccc(s1)-c1cc2c3ccccc3c3c4ncccc4c4=C[SiH2]C=c4c3c2c2nsnc12,1.368,1.3795431356819998,-8.2723,10.6403,5.296992769470193,0.0,3.677063423020497
C1C=c2c3C=CCc3c3c4nsnc4c4cc(-c5ccccc5)c5nsnc5c4c3c2=C1,1.672,1.037723196543,-8.4082,11.0802,5.796559046711331,0.0,3.828472800088244
c1ccc(o1)-c1sc(-c2sc(-c3scc4sccc34)c3cc[SiH2]c23)c2cc[SiH2]c12,2.7430000000000003,1.521082807918,-7.9623,11.7053,3.3616813453273213,0.0,4.797154576693639
[nH]1cccc1-c1cc2[nH]c3c(ccc4cc[nH]c34)c2c2nsnc12,3.86,1.482599670028,-7.9218,12.7818,3.066943694699483,0.0,3.276734727066941
[nH]1ccc2[se]c3c(c4cocc4c4cc(-c5cccc6ccccc56)c5nsnc5c34)c12,3.612,1.380403062816,-8.274,12.886,5.309710547213254,0.0,3.6466929923959377
c1sc(-c2cc3cc4cc5cnccc5cc4cc3c3cocc23)c2cc[nH]c12,5.667000000000001,1.5009140304100002,-7.9871,14.6541,3.486973128729842,0.0,3.305962003749343
c1cc2cc3c4c[nH]cc4c4cc(sc4c3cc2[se]1)-c1cncc2nsnc12,5.464,1.158875104546,-8.5853,15.0493,7.866072352409066,0.0,3.958958643563762
c1cc2c3cocc3c3c(ccc4cc(-c5scc6C=C[SiH2]c56)c5cscc5c34)c2o1,1.632,2.061622763637,-7.6717,10.3037,2.0610344405816785,0.0,4.1641468797810575
[nH]1c(cc2[nH]c3cc4cc[se]c4cc3c12)-c1scc2CC=Cc12,1.985,2.032651027036,-7.2783,10.2633,1.0458798272897456,0.0,4.064553819796576
[nH]1c2ccc3=C[SiH2]C=c3c2c2ncc3cc(-c4cccc5=CCC=c45)c4cocc4c3c12,4.204,1.432701079821,-7.8136,13.0176,2.2803786894911067,0.0,4.27089491547286
c1cnc(s1)-c1sc(-c2sc(-c3cccc4c[nH]cc34)c3sccc23)c2ccCc12,3.904,1.260716696313,-8.0495,12.9535,3.365398512876018,0.0,3.735420186584344
c1sc(c2CC=Cc12)-c1cc2sc3c(sc4ccc5cocc5c34)c2c2cscc12,2.575,0.172832956203,-9.4228,12.285032956203,0.0,18.03613347183695,3.976603263507422
[nH]1c2ccsc2c2c3nsnc3c3cc(-c4cccc5=CCC=c45)c4ccccc4c3c12,3.912,1.4998772932030002,-7.947,12.859000000000002,3.245466856559806,0.0,3.4488530885497823
c1sc(-c2cc3c4nsnc4c4ccccc4c3s2)c2CC=Cc12,2.688,1.896274526162,-8.1001,11.7881,3.697104745657125,0.0,3.3463828039900188
[nH]1c2-c3ncccc3Cc2c2c1cc(-c1scc3C=CCc13)c1cocc21,1.449,1.949354628545,-7.4823,9.9313,1.5640222991494164,0.0,3.7792678421799017
c1cc2cc3c(cc2s1)c1[se]c(cc1c1=CCC=c31)-c1nccc2nsnc12,2.77,1.091966777972,-8.6734,12.4434,8.716022948779992,0.0,4.03364051169563
C1C=Cc2c1c1cc3c4c[nH]cc4c(cc3cc1c1cocc21)-c1cccc2cscc12,3.944,1.893678191089,-7.4629,12.4069,1.4749229954333565,0.0,3.653130011626706
c1sc(c2[SiH2]C=Cc12)-c1cc2sc3c(c4c[nH]cc4c4cccnc34)c2c2=CCC=c12,5.442,1.6085441948339998,-7.7054,14.1474,2.103805374937171,0.0,4.441133976555252
c1ccc(o1)-c1sc(-c2sc(-c3cncc4nsnc34)c3ccsc23)c2ccCc12,4.006,0.940627928959,-8.6738,13.6798,8.42402003875744,0.0,3.8122555711997297
c1sc(-c2[SiH2]c(cc2)-c2sc(-c3ccccc3)c3ccoc23)c2occc12,0.75,1.231897344298,-8.0313,9.7813,3.104810841802492,0.0,3.84327638918845
c1sc(c2[SiH2]C=Cc12)-c1ccc2c(c1)sc1c2cnc2ccncc12,3.67,2.162171967865,-7.9635,12.6335,2.651620163819954,0.0,3.701626005407413
[SiH2]1C=Cc2c1c1ccc3cc(ncc3c1c1c[nH]cc21)-c1scc2ccoc12,2.426,1.890787256095,-7.4969,10.9229,1.5828812888355528,0.0,4.147938863343981
c1Cc2c(-c1)c1nsnc1c1c3-[s]cc-c3c3nsnc3c21,1.086,1.628400553269,-8.5311,10.6171,6.545351333577826,0.0,3.811384895648296
c1cc2cc3[se]c4cc(-c5scc6nccnc56)c5nsnc5c4c3cc2o1,1.704,1.06774964475,-8.6863,11.3903,8.8329033933209,0.0,3.928210291915411
c1ncc(s1)-c1sc(-c2sc(-c3ccccc3)c3occc23)c2[nH]ccc12,3.278,1.279453956873,-8.1515,12.4295,4.232840583447217,0.0,3.360838782350843
c1cc2cc3[se]c(cc3cc2cn1)-c1cccc2=CCC=c12,4.1,1.586535014462,-8.0792,13.1792,4.050426606576917,0.0,3.5881618187252187
c1ccc(cc1)-c1cc2cnc3c4ccccc4sc3c2c2=C[SiH2]C=c12,1.744,1.662635987181,-8.1633,10.9073,4.431428313630257,0.0,3.2912188385760874
c1cc2oc3c4[SiH2]C(=Cc4c4cocc4c3c2c2cocc12)c1cncc2nsnc12,3.016,1.058279494884,-8.6013,12.6173,7.907308989623591,0.0,4.330824795413811
c1cc2c3cocc3c3cc(cnc3c2[se]1)-c1scc2sccc12,1.602,1.971744811222,-7.9355,10.5375,2.965003624574252,0.0,3.9616193424515567
c1sc(-c2ccc(o2)-c2sc(c3[SiH2]ccc23)-c2cccc3c[SiH2]cc23)c2[se]ccc12,3.011,1.189844856506,-7.9552,11.9662,2.2705916074094863,0.0,5.0075171096612685
c1c-c2c(-[o]1)c1ncc3ccc4ccccc4c3c1c1cscc21,1.863,2.300237605712,-7.6573,10.5203,1.730813556855998,0.0,2.738573188605404
c1ccc(cn1)C1=Cc2c([SiH2]1)c1c3cscc3c3ccc4=C[SiH2]C=c4c3c1c1cscc21,2.635,1.192770197843,-8.215,11.85,4.508520061278308,0.0,4.50605741547286
c1cnc(s1)-c1sc(c2Cccc12)-c1ccc(-c2scc3sccc23)c2cocc12,3.036,1.041738929117,-8.2706,12.3066,4.387573076715505,0.0,3.786849417353576
c1cnc(-c2cc3ncc4c5c6cocc6ccc5c5=C[SiH2]C=c5c4c3s2)c2nsnc12,3.366,0.986722143538,-8.7583,13.1243,9.536631413931833,17.43634774805517,4.164217511626706
[nH]1ccc2sc3c(c12)c1=C[SiH2]C=c1c1cc(-c2cncs2)c2ccccc2c31,3.943,1.356125880517,-8.1608,13.1038,4.458601619979648,0.0,3.9350344677395857
c1ccc(-c2ccc(s2)-c2sc(-c3ncncn3)c3ccsc23)c2c[nH]cc12,6.169,1.238925937183,-8.3682,15.5372,5.948529166519916,0.0,3.394815236970356
[nH]1ccc2c3c[nH]cc3c3c(sc4cc(C5=CC=C[SiH2]5)c5ccccc5c34)c12,1.766,1.707091948375,-7.4105,10.1765,0.9918759820918024,0.0,3.877874577629696
c1sc(C2=Cc3ccc4c5ncccc5c5ccccc5c4c3[SiH2]2)c2sccc12,1.86,1.824684810233,-7.7754,10.6354,2.5565023196647703,0.0,3.463316380407167
c1ccc(cc1)C1=Cc2cc3sc4ccc5=C[SiH2]C=c5c4c3cc2C1,1.979,1.4151266599739998,-8.0231,11.0021,3.5913934276053867,0.0,3.6071416977151047
[nH]1c(cc2oc3c4CC=Cc4[se]c3c12)-c1cccs1,0.947,2.053634927827,-7.3924,9.3394,1.3399146755855946,0.0,3.908038417208728
[nH]1cccc1-c1ccc(-c2ccc(nc2)-c2scc3cc[nH]c23)c2ccccc12,2.931,2.0422300626,-7.4623,11.3933,1.5181960759700128,0.0,2.871019298179052
[nH]1ccc2ccc3c(ncc4cc(-c5cncc6nsnc56)c5ccccc5c34)c12,2.423,1.264990065142,-8.6658,12.0888,8.556069472200523,0.0,3.0199678788920377
c1cc2c3nsnc3c3c4c5cocc5c(cc4c4=CCC=c4c3c2o1)-c1cncs1,3.205,1.320562955888,-8.3259,12.5309,5.677071523583349,0.0,4.136785093180562
c1cc2sc3c(cnc4cc(-c5nccc6nsnc56)c5cocc5c34)c2o1,1.446,1.444558656473,-8.6944,11.1404,8.307377610238072,0.0,3.6732960062011255
c1sc(-c2cnc(-c3cnc(s3)-c3nccc4nsnc34)c3nsnc23)c2nccnc12,3.729,0.77269991565,-9.1221,13.73819991565,0.0,16.397792759873287,3.756500203934399
c1cc2c(o1)c1cnc3cc(-c4scc5C=C[SiH2]c45)c4cscc4c3c1c1=CCC=c21,1.947,1.897014245559,-7.8154,10.7624,2.658732683197602,0.0,4.500828765637136
[nH]1ccc2Cc3c(-c12)c1cscc1c1cc(-c2scc4occc24)c2ccccc2c31,2.96,1.608192969253,-7.7211,11.6811,2.181137445628218,0.0,3.5653602792847794
c1sc(-c2cc3ccc4c5ccccc5oc4c3c3=C[SiH2]C=c23)c2occc12,1.152,1.477619817939,-7.9939,10.1459,3.5005296660001,0.0,3.713425127080244
C1C=CC=C1c1cc2oc3c([se]c4ccc5c[nH]cc5c34)c2c2nsnc12,6.016,1.386051380047,-8.1114,15.1274,4.148423364844732,0.0,4.153710577222636
c1cc2ncc3c4[SiH2]C(=Cc4sc3c2c2cscc12)c1cccc2=C[SiH2]C=c12,2.128,1.270492537096,-8.1922,11.3202,4.536545011980162,0.0,4.524173478728597
c1ccc(o1)-c1cc2ccc3c4c5cocc5ccc4c4=CCC=c4c3c2cn1,1.802,1.759462917879,-7.7935,10.5955,2.638543713027836,0.0,3.417611340619369
c1sc(c2C=C[SiH2]c12)-c1cc2[se]c3c(oc4ccc5ccccc5c34)c2c2=C[SiH2]C=c12,0.768,1.296789594136,-8.1545,9.9225,4.298766877318387,0.0,4.729583604346814
c1cc2CC(=Cc2cn1)c1cc2c3cocc3ccc2c2=CCC=c12,4.414,1.505518681527,-7.944,13.358,3.2353342613749545,0.0,3.65144754386895
[nH]1c2cc(-c3nccc4nsnc34)c3nsnc3c2c2c1c1sccc1c1=CCC=c21,4.132,1.031820366705,-8.5233,13.6553,7.0023105413060005,0.0,3.9136922892103385
[nH]1c2ccccc2c2c3nsnc3c3cc(sc3c12)-c1scc2occc12,3.629,1.705044117231,-8.1484,12.7774,4.290270664319015,0.0,3.4024729703850305
C1C=c2c3cc(C4=CC=C[SiH2]4)c4cscc4c3c3ncc4cccnc4c3c2=C1,1.942,1.4544566853619998,-7.9129,10.8549,2.9575694923264737,0.0,4.282714258391251
c1ccc(nc1)C1=Cc2cc3c(cc2[SiH2]1)c1ccccc1c1=CCC=c31,0.3339999999999999,2.013727036558,-7.6201,8.9541,1.9558234085711996,0.0,3.642509962836442
[nH]1c(cc2c3c[nH]cc3c3c(ccc4ccc5c[nH]cc5c34)c12)-c1cncc2nsnc12,5.687,0.0571976677429999,-8.6652,14.523797667743,0.0,0.0,3.6022035693190144
c1cc2[se]c3c(c2cn1)c1nsnc1c1cc(-c2cccc4=C[SiH2]C=c24)c2c[nH]cc2c31,6.236000000000001,1.273320424434,-8.2039,15.439900000000002,4.637501570849812,0.0,4.447731934703629
c1ccc([se]1)-c1cc2ncc3c4ccccc4c4cscc4c3c2c2=CCC=c12,2.037,1.88383059504,-7.8121,10.8491,2.658420547218076,0.0,3.712012401627327
c1ccc(cc1)-c1cc2cc3cc4c(ccc5=C[SiH2]C=c45)cc3cc2c2ccccc12,3.827,1.186397151351,-7.7365,12.5635,0.4573055064092217,0.0,3.0570143735775845
c1cc2c(o1)c1c3c[nH]cc3c3cc(ncc3c1c1=C[SiH2]C=c21)-c1cccc2cocc12,5.002,1.4496916586359998,-7.7904,13.7924,2.1894760667093007,0.0,4.126038184703628
[nH]1ccc2c1c1ccc3cc(-c4cccnc4)c4cscc4c3c1c1=CCC=c21,3.977,1.867965412107,-7.4801,12.4571,1.5110954932318676,0.0,3.3885773883647268
C1C=CC=C1c1cc2[se]c3c(c4nsnc4c4ccc5c[nH]cc5c34)c2c2nsnc12,5.6770000000000005,1.444014401547,-8.187999999999999,14.865,4.724744878338679,0.0,4.276741420723985
C1C=Cc2c1c1c3c[nH]cc3c3C=C([SiH2]c3c1c1=C[SiH2]C=c21)c1cccc2nsnc12,4.134,0.894717424845,-8.0885,13.2225,1.3140928316840677,0.0,4.822165242063936
[nH]1c(cc2c1c1c(c3ccccc3c3=CCC=c13)c1=CCC=c21)-c1cncs1,2.4090000000000003,1.4855419294310002,-7.7227,11.1317,1.897928922474219,0.0,3.8582558963110154
[nH]1c2cc(ccc2c2c3c[nH]cc3c3ccc4=C[SiH2]C=c4c3c12)-c1scc2cc[nH]c12,5.408,0.295907760013,-8.1965,14.014807760013,0.0,0.0,4.087101222212819
c1sc(-c2cc3ncc4c(oc5ccc6=C[SiH2]C=c6c45)c3[se]2)c2C=CCc12,2.023,1.4389293035210002,-8.1868,11.2098,4.71520197848625,0.0,4.666972115684175
c1cnc(s1)-c1sc(-c2sc(-c3scc4[SiH2]ccc34)c3sccc23)c2ccoc12,2.7910000000000004,1.16959303917,-8.3575,12.1485,5.7240551007945655,0.0,4.326604974571624
c1cc2ccc3cc4cc(-c5scc6[se]ccc56)c5cocc5c4cc3c2[se]1,1.929,1.909761742353,-7.8544,10.7834,2.782034019697796,0.0,4.201401500706618
c1cc2c3c[nH]cc3c3c(cnc4cc(-c5ncncn5)c5nsnc5c34)c2c2=C[SiH2]C=c12,7.117999999999999,1.095057010066,-8.4548,16.5728,6.471741969175091,0.0,4.248063423020497
[SiH2]1C=Cc2sc3cc(-c4scc5sccc45)c4c[nH]cc4c3c12,4.413,1.6583221804530002,-7.6562,13.0692,1.9543943623016435,0.0,4.412822716117645
[nH]1c(cc2sc3c(ncc4ccncc34)c12)-c1cccnc1,4.064,2.140946613734,-7.9321,12.9961,2.6192359425640057,0.0,2.894081399144799
c1cnc(s1)C1=Cc2c(C1)c1sc3ccc4cocc4c3c1c1cscc21,1.273,1.566423420525,-8.1044,10.3774,4.199396358081764,0.0,3.7898490387610977
c1ccc(o1)-c1cc2cnc3c4ncccc4oc3c2c2cocc12,3.966,2.125925091404,-7.9246,12.8906,2.631749735313725,0.0,3.190210005407411
c1cc2c3cscc3c3c4cnc(cc4c4=CCC=c4c3c2s1)-c1ncncn1,5.329,1.517655946335,-8.3439,14.672899999999998,5.69497248073077,0.0,3.687826194730775
c1cc2cnc(cc2s1)-c1cc2[se]ccc2c2c[nH]cc12,3.97,2.01900458892,-7.4506,12.4206,1.487422772059489,0.0,3.732975488564037
[SiH2]1C=Cc2c1csc2-c1cc2oc3c4[SiH2]C=Cc4c4c[nH]cc4c3c2[se]1,3.497,1.552079763385,-7.6459,12.1429,1.6710752869219154,0.0,5.444027714315732
[nH]1c(ccc1-c1sc(-c2scc3ccoc23)c2nccnc12)-c1Cccc1,1.259,0.912757057647,-8.3419,10.6009,4.366667844090267,0.0,3.719524252436312
c1ccc(o1)-c1cc2sc3c4ncccc4oc3c2c2cocc12,2.335,1.989161859256,-7.9268,11.2618,2.906019198767081,0.0,3.287217419374633
[nH]1c2ccoc2c2[nH]c3cc(cnc3c12)-c1ccc[se]1,2.755,2.354185522169,-7.3056,11.0606,1.0802894389950672,0.0,3.704156564622206
c1sc(-c2ccc(cn2)-c2sc(-c3cccc4nsnc34)c3[nH]ccc23)c2ccoc12,4.033,1.153407191744,-8.3635,13.3965,5.739130445591923,0.0,3.4820332321383773
c1ccc(cn1)-c1cc2ncc3c(ncc4ccc5=C[SiH2]C=c5c34)c2c2=C[SiH2]C=c12,3.811,1.180925778836,-8.4013,13.2123,6.151736812710616,0.0,4.371454032738191
[nH]1c2cc([se]c2c2cc3[se]ccc3cc12)-c1cccc2ccccc12,4.162,2.117895701125,-7.4694,12.6314,1.516363786255076,0.0,3.586701082330489
c1cc2cc3oc4cc(ccc4c3cc2[se]1)-c1scc2[nH]ccc12,4.3260000000000005,2.022985572796,-7.4927,12.8187,1.6005625441756737,0.0,3.50029049629771
C1C=Cc2csc(C3=Cc4sc5c6CC=Cc6c6nsnc6c5c4[SiH2]3)c12,1.185,1.4079764997400002,-8.1649,10.3499,4.547612554812131,0.0,4.705733039759518
c1sc(c2C=CCc12)-c1cc2oc3c(c2c2=CCC=c12)c1=CCC=c1c1ccncc31,4.1,1.629641144181,-7.7508,12.8508,2.3603502207049565,0.0,4.202211892188005
[SiH2]1C=c2c3cc(oc3c3ccc4C=C[SiH2]c4c3c2=C1)-c1scc2sccc12,2.0780000000000003,1.605539571306,-7.8783,10.9563,2.9761997329608945,0.0,4.755450748162809
c1sc(-c2ccc(cc2)-c2sc(c3Cccc23)-c2ccccc2)c2nccnc12,2.7,1.257762495737,-8.4104,12.110399999999998,6.329999440542576,0.0,2.978933356534487
c1cc2c(c3cocc13)c1ccc3cc(ccc3c1c1=C[SiH2]C=c21)-c1ncncn1,3.576,1.417579059988,-8.2172,12.7932,4.916331707887238,0.0,3.71860480196896
c1cc2cnc3c4oc(cc4c4=C[SiH2]C=c4c3c2s1)-c1cccc2nsnc12,2.113,1.373498724445,-8.3608,11.4738,5.953148238614065,0.0,3.939712489717608
c1ccc(o1)-c1cc2c3c[nH]cc3c3ccc4cscc4c3c2c2c[nH]cc12,2.141,1.729978966098,-7.2782,10.4192,0.5336214367825877,0.0,3.399445456750575
C1C=Cc2c1c1ncc3cc(-c4nccs4)c4ccccc4c3c1c1c[nH]cc21,4.47,1.839331656405,-7.6553,13.1253,2.107452228065661,0.0,3.3090320302745413
[nH]1cccc1-c1cc2c3c[nH]cc3c3c4occc4c4cocc4c3c2s1,5.622999999999999,1.952517439258,-7.2379,13.8609,0.8622022537318332,0.0,3.700958440470501
c1sc(-c2cc3c4nsnc4c4c5cnccc5sc4c3[se]2)c2cc[nH]c12,7.396,1.41070278584,-8.3248,16.7208,5.675556403660229,0.0,4.016973825085884
c1cc2c(o1)c1c3c[nH]cc3c3C=C(Cc3c1c1=C[SiH2]C=c21)c1ncncn1,5.962999999999999,1.275953790895,-8.0851,15.048100000000002,3.698461104360333,0.0,4.502372379827499
[nH]1c(cc2cc3[SiH2]C=Cc3cc12)-c1scc2c1c1ccccc1c1ccccc21,2.165,2.064928570429,-7.4968,10.6618,1.602418202526862,0.0,3.4257917119721544
c1sc(-c2cc3c4c[nH]cc4c4c(cnc5cccnc45)c3c3=CCC=c23)c2[se]ccc12,3.079,1.456544148245,-7.8381,11.9171,2.5004374475058766,0.0,4.198330973165168
c1sc(c2[SiH2]ccc12)-c1sc(-c2ccc(cc2)-c2ccccc2)c2ccsc12,1.76,1.791736823637,-7.7918,10.5518,2.6289550674150406,0.0,3.4144240281791465
c1cnc(s1)-c1ccc(-c2sc(c3[SiH2]ccc23)-c2cccc3c[SiH2]cc23)c2nsnc12,2.107,0.997950285802,-8.5104,11.6174,6.743191987686381,0.0,4.515288318987013
c1cc2c3c[nH]cc3c3c4[se]c(cc4c4=CCC=c4c3c2[se]1)-c1cncc2nsnc12,3.111,0.869876703292,-8.5648,12.660076703292,6.773888234250492,0.0,4.723108666381554
c1cnc2c(c1)sc1c2c2cocc2c2cc(ncc12)-c1cccnc1,3.571,1.910747418185,-8.0091,12.5801,3.330113685916768,0.0,3.00349576165301
[nH]1c2cccnc2c2ncc3C=C([SiH2]c3c12)c1scc2ccoc12,7.262,1.726221767275,-7.9526,16.2146,3.3427769953337303,0.0,3.9484558809130954
