smiles,cytosine,thymine,time (s)
Cc1cc(C)cc(CCl)c1,5.405424890462621,3.5860756946572736,1112.5998439788818
C[C@H]1C[C@@H]1c1ccc(/C=C(/C#N)C(=O)c2cccs2)o1,4.3573812659382565,14.357126276583916,2049.0364062786102
CCC(CC)C(=O)[C@H]1CCCO1,-3.318386071383185,3.2877924644404386,1801.100170135498
Cc1cc(C)c(NC(=S)NC(=O)c2cccs2)c(Cl)c1,1.432461241296338,8.109015108969237,2492.783634185791
COc1ccccc1C(=O)NCS,6.97171782422227,5.696775306908446,1320.140162229538
Cc1cccc(C(=O)OCC(=O)c2ccc(Cl)c(Cl)c2)c1O,5.322301492493505,6.134772575550215,2571.14857006073
Cc1ccc(-c2[nH]nc(S(C)(=O)=O)c2C#N)cc1,14.446899066142038,17.32805361836676,1727.7105250358582
C#Cc1cccc(NC(=O)NC[C@@H](C)C(=O)OC)c1,-6.097197577292548,11.718373140964296,3017.401329755783
COC(=O)c1cc(S(=O)(=O)/N=c2/ccc(C)c[nH]2)c[nH]1,17.65187159761348,13.276241292377788,2623.4705390930176
CCOC(=O)CCc1c(C)n[nH]c1C,2.8033248510168995,6.867122973642251,2589.6900119781494
C[C@H]1CN(C(=O)c2cnsn2)C[C@H](C)S1,-0.5481633190230546,7.113281738770594,1603.4621307849884
C[C@@H](OC(=O)c1csc(-c2cccs2)n1)[C@H]1CCOC1,0.5293559376402905,13.129596215866044,3077.027886867523
Clc1ccc(-n2nccc2-c2nccs2)cc1,15.945627697931808,15.263798539557332,1393.5615994930267
O=S(=O)(NCc1ccc(F)cc1)c1ccc(-c2ccno2)s1,3.5619662599902027,1.9765157641349465,2897.2975046634674
Cc1csc(CNC(=O)c2cccnc2OCC(F)(F)F)n1,2.5287833899768897,6.126743844871054,2553.801593542099
CS(=O)(=O)c1ccc(OCc2cc(=O)n3ccsc3n2)cc1,-5.8345175549471335,9.305465608733384,2670.157758951187
CSC[C@@H](C)C(=O)NNC(=O)c1ccccc1O,1.113928931867787,2.7447474458992422,3125.748519897461
CCCNC(=O)CS[C@@H](C)c1cccs1,6.158794479398951,9.712672103512816,2947.060430049896
CSc1ccc(/C=N/c2ccc(F)cc2)cc1,3.650353601029002,5.36868305425134,2497.47541475296
COC(=O)c1cc(Cl)c(NC(=O)C(F)(F)F)cc1OC,1.1726372316915672,3.968285083947479,1887.7499656677248
CCOC(=O)C1=C(C)NC(=O)N[C@@H]1c1ccccc1F,-4.475628778959984,0.3347262620976936,2485.6617817878723
CC(=O)c1ccc(Cl)c(NC(=O)[C@@H]2CCO[C@@H]2C)c1,-3.13037644995309,7.497125612963398,2806.90421128273
N#Cc1c(Cl)nsc1N1CCC(c2ccc(O)cc2)CC1,14.585344793250304,10.052075338681757,2834.6093323230743
C[C@@H](Sc1nncn1C)C(=O)N(C)c1ccccc1,-8.47430758753265,6.80666128009537,2865.1626863479614
C#C[C@@H](C)OC(=O)c1ccc(-n2ccnn2)cc1,4.839951275186003,14.203801964917062,1875.8570022583008
CCOC(=O)CN(CC(F)(F)F)C(=O)c1cccc(Br)c1,-2.9687436739281923,1.4738589149500378,2944.042248249054
Cc1ccccc1NC(=O)c1sc(-c2ccsc2)nc1C,1.9715929709824815,3.473225531027844,2801.327365398407
O=c1c2ccccc2sn1-c1ncc(Br)s1,3.8942704539642192,5.610463058275213,929.2863116264344
COc1ccc(Cl)cc1Nc1nnc(-c2ccncc2)s1,7.953940700042491,7.733707135229796,1989.1908078193665
COc1cccc(C(=O)N[C@H](C)c2ccncc2)c1,1.150344355208854,4.230467089835562,2848.8358528614044
Cc1ccncc1C(F)(F)F,2.888832726938224,4.609656997185212,774.730729341507
CC(C)OC(=O)COC(=O)c1nc(Cl)c(Cl)c(N)c1Cl,9.48593975190092,9.22990934783268,2127.57656955719
CN(C)C(=O)CNc1nc2ccccc2s1,4.493268687901915,5.595633792195522,2124.5687234401703
Nc1cc(-c2cccs2)no1,-2.944393754875736,-5.287249562052571,871.005544424057
O/N=C1\CCCC[C@H]1c1ccccc1Cl,3.661018327701976,2.9420433500543046,1942.300236940384
COC(=O)[C@H](Sc1nc(C)cc(N)n1)c1ccccc1,4.697842369752452,6.288456088858378,4010.979711055756
COC(=O)c1sc2cccc(F)c2c1CSc1nnnn1C,-0.9694148709379388,1.0754172624456433,3818.792291879654
COCCNC(=O)Cn1ccc2c(Cl)cccc21,-8.00887637949673,-9.584692513120824,2780.0400614738464
Cc1cccc(NS(=O)(=O)c2ccc(Br)cc2N)c1,-10.209003627087723,6.187068831086448,3199.8026661872864
Cc1ccc(NC(=O)N2CC[C@](O)(C(F)(F)F)C2)c(F)c1,0.8002319357477146,8.672414980198244,3413.66131734848
COCc1ccccc1C(=O)Nc1cccc(F)c1F,2.407211872991719,10.44907910986356,2382.8261790275574
Nc1cc2[nH]c(=O)[nH]c2cc1Br,-12.917555515311127,-11.829396960076448,893.9862024784088
CC(=O)C1=C(O)C(=O)N[C@H]1c1cccnc1,-0.0063970251705806,0.2746770915564567,1688.7871282100675
c1cc2c(cc1NC1=NCCCS1)OCCO2,-1.7980588612438473,-1.718486498920627,1765.556953191757
CSc1nnc(SC[C@@H]2CCOCO2)s1,12.002852359102103,12.78504178053118,2062.662265062332
O=Cc1c(-c2ccccn2)nc2sccn12,2.8431712103320192,7.630387727778577,1196.0795142650604
CC/C(C)=N/NS(=O)(=O)c1ccc(C)cc1,-0.1156948074602435,13.897339990658566,3138.3315782547
Cn1nnnc1SCCc1ccncc1,6.451577052871533,3.479119017173495,1863.428616285324
CC(C)(C)C(=O)Nc1c[nH]c(=O)[nH]c1=O,-0.4944842560028801,1.196197411864144,1716.5211617946625
CC(=O)[C@H](C)NC(=O)Cc1ccc(F)c(F)c1,-0.6476841665808791,-1.3117438649568487,2434.388060092926
Cc1nsc(NC(=O)NC2Cc3ccccc3C2)n1,-7.169470615516156,22.918496202582677,2465.974053144455
Cc1cc(F)c([C@H]2CO2)cc1F,3.5662922922634124,4.274436458894614,1258.857189655304
O=C(Nc1ccsc1)Nc1ccc2nsnc2c1,-3.235262812882925,5.794181904052866,1636.5780339241028
CCOCCC(=O)NCc1cc(C)oc1C,-2.0097038797487543,0.2015675657057154,3020.484783411026
O=C(Nc1ccn(Cc2ccncc2)n1)C1CC1,-1.9605196893711343,-2.0271585301707957,2165.4504368305206
O=C1[C@H](O/N=C/c2cccs2)CCN1c1ccccc1,3.271747718940946,7.136543455836589,3000.6459391117096
NC(=O)c1cnc(Oc2cncc(Cl)c2)c(Cl)c1,2.122426161181493,9.39784040570531,1441.4572594165802
N#Cc1cccc(C(=O)Oc2ccc3c(c2)OCO3)c1,4.872490160085369,4.78158110994318,1713.1273453235626
CN(Cc1nnnn1C1CC1)S(=O)(=O)c1ccc(F)cc1,3.059448108909778,5.534188767929055,3120.392534255981
Cc1cc(C=O)ccc1OCCOC(C)C,-2.5318765509392422,-2.2841572532096888,2737.1310873031616
Cc1ccc2c(c1)-c1ccccc1S(=O)(=O)N2CC(N)=O,17.208387332624394,14.791079213099856,2638.3348512649536
N#Cc1ccc(NC(=O)CSCc2ccc(Cl)c(Cl)c2)cc1Cl,-5.397075154648665,1.4886937071955195,3377.782121896744
Cc1cccc(Oc2cncc(/C(N)=N/O)n2)c1,-1.623503965541805,-4.888153334960606,2216.4623885154724
COc1ccc2c(c1)C(=O)/C(=C/c1ccccc1Br)CO2,-0.6090412973199056,4.616096893336213,2406.560632228852
CC(C)(C)OC(=O)N1CC[C@H]2CC(=O)[C@H]2C1,-4.7053077719980845,8.40526239536483,2841.1321437358856
O=C1CCCCC(=O)C1(Cl)Cl,5.283043695957516,2.9336632674070477,913.428590774536
O=C(NCc1cc(-c2ccc(Cl)cc2)no1)c1ccc(F)cc1,9.80701260325388,11.945892240270483,2266.531291246414
O[C@@H](CN1CCc2sccc2C1)c1ccccc1,5.213856983153049,7.388118649935127,2831.483292818069
COC(=O)c1ccc(C)c(OC(=O)c2cc(F)c(Cl)nc2Cl)c1,8.94384907706288,11.068996524853643,2172.3109583854675
CCS(=O)(=O)c1ccc(Cl)cc1C(=O)N(C)CC(F)(F)F,5.504694772668766,11.80289732597479,2495.390232563019
CC(C)(C)NS(=O)(=O)c1ccc(Br)cc1,3.797028598766646,3.515112245404019,1599.7961640357971
O=C([C@@H]1C[C@H]1c1ccc(Br)cc1)N1CCSCC1,-5.8212795731919,-1.156965561905706,2100.9491868019104
N[C@H](c1ccc(Cl)s1)c1cccc(C(F)(F)F)c1F,8.239023482990572,14.61555371789736,1609.9821214675903
CSCC(=O)NNC(=O)c1c(O)cc(Cl)cc1Cl,3.443476200281029,5.326267660004056,2237.999056339264
CCCC(=O)NC(=S)Nc1ccc(I)c(C)n1,5.166677288329489,8.71336848851989,2342.2545413970947
CCc1cc2c(Nc3ccncc3)ncnc2s1,3.831086315906688,6.007438987331416,1766.6174454689026
Cc1cc(C)n([C@@H](C)C(=O)N[C@H]2C[C@@H]2C)n1,6.268785154051051,5.968964256418312,2522.5639882087708
CCC(=O)c1ccc2ccccc2c1O,4.11362842311739,8.888664760165153,1344.92404794693
O=C(Cc1ccc(F)cc1)NCc1nc2ccccc2s1,-0.9605900109922084,-2.2414309281650544,2268.497880935669
CN(C)c1cc(C(=O)Nc2cccc(Cl)n2)cc(Cl)n1,-3.763881195496031,-0.900827960086968,1967.3338842391968
C[C@H](NC(=O)Nc1ccc(SC(F)F)cc1)c1nccs1,12.139720998963728,14.895907765772428,2946.173315763473
Cc1cscc1-c1noc(-c2cc(Cl)cc(Cl)c2N)n1,0.5049942198481929,8.61645651441912,1813.2300424575808
Cc1nn(Cc2nc3c4cnn(C)c4ncn3n2)c(C)c1Cl,9.199006725896613,6.290877744242526,2775.751563310623
CCCc1cc(Br)cs1,2.369569560375456,5.582321405702247,1129.4522683620453
N#Cc1ccc(NS(=O)(=O)c2ccc(Cl)cc2C(F)(F)F)cc1,-5.01910656364645,15.444908250670329,2060.227641582489
CCOC(=O)c1[nH]c2ncccc2c1N,0.0097680305305066,0.0016538018473036,1352.949511051178
COc1ccnc(C(=O)OCc2cccc(Br)c2C)c1,-6.726883969886032,6.144134873048062,2402.349343776703
N/C(=N/OCc1ccc(F)cc1Cl)c1cccs1,-5.92179429990723,0.4267027141676958,1811.4262781143188
CSc1cccc(NCCC(C)(C)O)c1,6.393093809003171,7.027120949120404,2715.2706129550934
CN1C(=O)/C(=N\O)c2cc(Cl)ccc21,5.431256328319385,7.109203631098079,932.1448912620544
N#C/C(=C\c1ccc(NC(=O)c2ccc(Cl)nc2)cc1)C(N)=O,7.368497660483081,15.675718184578956,2428.317294359207
COC(=O)[C@@H]1C=C(c2ccc(F)cc2)N=N1,-0.8854091853970096,4.002611852680498,1332.3916823863983
O=C(Oc1cccc(F)c1)[C@@H]1C[C@@H]1c1ccccc1F,1.2528048040075097,2.8178935012692805,2045.4868490695956
Cn1c(=N)n(CC(=O)c2ccc(Br)s2)c2ccccc21,2.2288791565777566,4.473614293293757,2076.4946060180664
N#Cc1ccc(C(=O)Cl)cn1,-3.192861180231098,2.92146483809156,707.3536841869354
O=C1/C(=C/c2ccc(O)cc2)SC(=S)N1[C@H]1CCS(=O)(=O)C1,5.647559841924217,12.195287611264508,2206.900393009186
O=C(N[C@H](CO)c1ccco1)c1c(F)cc(F)cc1F,4.765143746040206,4.354422752359538,2169.8193533420563
Cc1cc([C@H](Cl)c2c(F)cccc2F)ccc1F,1.831443095221593,7.094992258376381,1705.777405500412
N#CC1([C@H](O)c2ccccc2F)CCCC1,3.110983702325502,5.486468371877395,1929.1174430847168
CCNc1cncc(-c2ccc(Cl)cc2F)n1,1.3064525309330557,9.689706887035332,1723.7752845287323
O=C(NNC(=S)Nc1cccc(Cl)c1)c1cncc(Br)c1,-2.55821086515884,6.655760014060332,2095.999622821808
O=C(OCc1nccc2ccccc12)c1ccccc1,-4.176013606705414,2.0495746772643573,1822.164657115936
CC(C)c1csc(NC(=O)c2cnccn2)n1,17.091794530240264,19.463908175288704,1325.6854500770569
Cc1ccc(O)c(C(=O)Nc2cccc(I)c2)c1,0.4157384632655748,8.533151243496441,1649.5772635936737
Cc1c(C#N)c(=O)oc2cc(O)ccc12,7.391494725893051,18.992561143645126,945.4452285766602
CCS(=O)(=O)N[C@H]1CCC[C@H](C)[C@@H]1C,7.439246773995597,5.152460434934353,2229.527567386627
C[C@H](Sc1nnc(-c2ccco2)n1C)c1ccccc1,6.6172362393546535,5.007746598834517,2622.380912542343
Cc1ccc(/C=C/C(=O)Nc2cc(F)c(F)cc2F)o1,5.991520905082861,-1.559913653929784,1486.995928287506
CC(C)(O)CNc1nc2ccc(F)cn2n1,-7.507272956033575,-3.703981083713619,1697.6143226623535
COc1ccccc1N1C(=O)S/C(=C/c2ccc(F)cc2)C1=O,6.148175535190083,8.541913131929924,2521.8419120311737
CC[C@H](CO)Cc1ccc(O)cc1,-5.063408384093364,4.6029056381284015,2259.417178630829
N#CC1=C(N)Oc2n[nH]c(-c3ccc(F)cc3)c2[C@@H]1c1ccc(Br)s1,6.107543325837535,10.761996177912836,2821.857351541519
CC(=O)c1cnc(NC(=O)c2cccc(Cl)c2Cl)s1,0.9100161191534888,4.40897927630364,1485.023522853851
CC(=O)N1CCN(C(=O)c2ccc(Cl)cc2)CC1,-6.319395927757423,-1.8257706618293497,1990.153156995773
CCc1nsc(Oc2ccc(C#N)cc2OC)n1,8.01401082234151,-0.1302154389715472,1906.7540509700773
CCOC(=O)c1nnn(OC)c1/N=C/c1ccccc1,5.312998697960287,4.702802384732363,3199.468536376953
CC(C)c1ncc(Cl)c(C(=O)N(C)Cc2nccs2)n1,0.9107289190786833,2.7606963095260117,2600.566945552826
Cc1cnc(NC(=O)c2c(F)ccc(N)c2F)s1,8.639321897594332,6.504354304601912,1673.629003047943
N#Cc1ccc(C(=O)O[C@@H](c2ccccc2)c2nccs2)cc1,5.638739721710257,9.803195489789283,2856.3422422409058
CC1=CC(=O)C(C)=C(C)C1=O,2.019094324965272,6.532988134357055,894.0021708011627
ONc1ccccc1-c1nc(-c2ccc(Cl)cc2)no1,9.135411036210826,8.490085601187891,1658.3060574531555
CCOCCNc1ncnc2c1CCCC2,4.8337285250910025,1.1590940464288506,2697.979212999344
CCC(CC)[C@@H]1CCC[C@@H](Cl)C1,-3.193781778043651,2.846307643401576,2338.4921066761017
O=C(Nc1cccc(F)c1)[C@H](Cl)c1ccccc1,-6.492622883058727,6.4485074675919964,1469.538657665253
CC(C)c1nc(Cn2cnc3sccc3c2=O)no1,3.152391317609444,10.797108292791847,1758.237067937851
N#Cc1ccc(CSC[C@@H](O)CO)c(F)c1,-4.064033906330692,2.028702762115503,2176.387116909027
Cc1nc2c(Br)cc(S(=O)(=O)C(F)(F)F)cc2[nH]1,-8.667636460406593,8.966696905030703,1063.1466720104218
OC[C@H]1O[C@H](n2ccc3c(Cl)ncnc32)[C@H](O)[C@@H]1O,2.9366939624674213,2.0594326460672354,1804.171204805374
C=CCN1C(=O)/C(=C/c2ccc(OC)c(I)c2)C(=O)NC1=S,10.680769810270714,3.1759811827491067,2844.9977169036865
Cn1c(CC(=O)Nc2cccc(Cl)c2Cl)n[nH]c1=S,9.706680891397824,7.314792245047931,1629.319986820221
COC(=N)c1cccc(C2CC2)c1,7.71423041978062,7.937290068887156,1427.4995119571686
C[C@](O)(c1ccc(Br)cc1)[C@]1(C#N)CCOC1,1.1537738171692165,1.932197288172913,1736.6388483047483
C[C@H](NC(=O)c1csc2ccccc12)c1ccco1,0.5072170253254017,11.725500642691866,2176.700618743897
COc1ccc(-c2noc(CN(C)S(C)(=O)=O)n2)cc1,5.810920450067494,18.83287897109119,2686.622376680374
COCc1nc(C)cc(Sc2cccs2)n1,10.952691352417505,14.209884026756574,1788.068296432495
C[C@@H](CS)CSCCS(C)(=O)=O,6.632666326939503,16.04486728083687,2454.0528926849365
Cc1csc([C@@H](C#N)C(=O)[C@H]2C[C@@H]2C)n1,11.842954116054305,8.915302932508242,1615.5031425952911
CCSc1cnn(-c2ccccc2F)c1N,4.585925746006603,21.96401583295017,2381.3284480571747
O=Cc1cc(F)c(O[C@H]2CS(=O)(=O)C[C@H]2O)c(F)c1,2.3963419551156546,13.071868596010903,1988.5958211421969
COC(=O)C1(NC(=O)c2ccc(Cl)cc2Cl)CCCC1,-3.4212225552279443,1.329877385864572,2972.65159201622
Fc1cc(Br)ccc1Cn1nnc(-c2ccccc2)n1,-1.1636336904598823,6.309734282983769,2120.823711156845
O[C@H](c1ccccc1)c1ccc(Cl)cc1,-3.2140896704287982,-2.441269670455656,1761.229062795639
O=C(Cn1nc2ccccn2c1=O)Oc1ccccc1F,4.313654749472944,9.91184747211999,2363.3732879161835
O=S(=O)(C[C@H](Br)C(F)(F)F)c1cccc(F)c1,-1.134655422331067,3.4930578730451347,1465.3748409748075
Cc1nnnn1-c1ccc(F)c(NC(=O)c2ccc(Br)cc2O)c1,6.90172925548336,15.837948594039588,4212.103749990463
O=[S@](Cc1cn2ccccc2n1)Cc1ccc(Cl)s1,3.614138910905959,-0.3090612101122526,2408.1883206367493
Cn1ncc(C#N)c1NC(=O)[C@H]1COCCO1,4.115576259431294,1.2868022388226674,2185.1987364292145
Cc1ccc([C@@H]2CNC(=S)S2)cc1,14.797911111585895,6.1648003700625,1463.714002609253
Cc1ccc(C(=O)NCCc2ccncc2)cc1,3.63654270375873,1.677126908347992,3053.449364423752
Fc1c([C@@H](Br)Cc2ccccn2)cccc1C(F)(F)F,1.5346633968432382,7.9171271288371585,2166.664405822754
O=C(CCn1ccccc1=O)NNC(=O)c1ccc(Cl)nc1,3.7574773678123066,6.258200018013348,3343.8282132148743
CCOC(=O)c1ccccn1,3.759656932863768,7.767434585508781,1132.3263783454895
CCCCSc1nnc(NC(=O)c2cccc(Br)c2)s1,11.055891321445566,6.377360320273806,3460.088415145874
O=C1N=C(Nc2ccc(Cl)cc2)CS1,7.046298653020007,5.898834912833284,1032.2068605422974
C=CCOc1ccccc1C(=O)NN,-0.3305579083693898,8.803200558588038,2044.8923792839053
O=C(Nc1ccnc2ccnn12)C1(c2ccc(Cl)cc2)CC1,5.331666099549665,4.060913677279277,2861.6270065307617
CS[C@@H](C#N)C(F)(F)F,0.708747949655836,9.052279510589408,691.8065807819366
O=c1cc(-c2cccs2)sc2nc(-c3ccncc3)nn12,-1.056431171078355,3.496945511513375,1720.2559835910797
Cc1cc(=O)n(CC(=O)Nc2cccc(C(F)(F)F)c2)cn1,-5.300927413510275,-1.653588733206179,3116.9469196796417
CNc1nccnc1-c1ccc(Cl)c(OC)c1,-0.2352648335668088,3.8205012612852673,2409.490763425827
CS[C@@H](C)C(=O)Nc1cc(-c2ncco2)ccc1C,-1.9289027831229637,0.1754973098287939,3573.4578201770782
Cc1nc2cc(-c3cccc4ccnn34)ccc2s1,14.045139368030698,11.627054180614753,2014.3006343841555
CC(C)(F)C(=O)NCCc1nnc2n1CCC2,1.7288070058968836,15.777411370015171,2503.0317347049718
Cc1ccccc1[C@H]1C[C@H]1C(=O)OC(C)C,-4.2794677318119705,-1.911604235091712,2780.239594936371
CCOc1cc(/C=N/NC(=O)c2nonc2C)ccc1O,-10.656951619848218,5.107245990749819,2921.1501836776733
O=C(COc1cc(Cl)ccc1Cl)Nc1ccc(-n2cnnn2)cc1,7.889603982227316,14.926177040358674,3477.7484996318817
CCOc1ccccc1[C@@]1(O)C[C@H]1C,13.889836250257243,12.51711361941194,2205.82438993454
CCCn1cc(NC(=O)c2ccc(Br)cc2C)cn1,1.3400498636657916,5.271337149199592,3260.740974664688
O=C(Nc1cc(-c2ccco2)ccc1F)c1cn2cccnc2n1,7.8237956221384914,5.16385831010311,3062.859163999557
Cc1cc2c(F)c(F)c(F)c(F)c2[nH]1,-7.379383023409003,-4.553578995414922,891.7989630699159
CC(C)Oc1ccc(Br)c(CO)c1,-5.117814388600991,-4.469549885571511,1931.8886737823489
O=C(Nc1ncc(C(F)(F)F)cc1Cl)c1cc(Cl)cc(Cl)c1,3.1081877544823464,12.714466775016977,1758.0735359191897
CN(CCc1cnccn1)C(=O)Nc1ccc(F)cc1,2.41515808396672,10.539479374851814,2916.722713470459
C/C(=N/NC(=O)c1cccc(Br)c1)c1cccc(O)c1,-0.2374952119843638,6.643195109012439,3267.521482467652
CCCOc1ccc(C(=O)OC)cc1Br,-2.851551905589979,6.126312433992535,1959.283895492554
CCOC(=O)/C(C#N)=C/NCC(=O)Nc1ccc(Br)cc1,-0.3568814783707714,23.696244469633445,3318.520900249481
N#Cc1ccc(NC(=O)/C=C/c2ccc(F)cc2)cc1Cl,-4.718824728773802,10.40868927949251,2070.918050289154
Cc1cccc(CNc2ccc(C#N)cc2)c1,12.199708321539632,6.469125979363904,2367.5481765270238
COc1ccnc(NNC(=O)c2cccc(C#N)c2)n1,0.0100815764692074,-5.214074727525085,2917.334194421768
COC(=O)[C@H](CO)NC(=O)c1ccc(CCl)cc1,6.558691402143024,3.0856099033594013,2969.3045263290405
CS(=O)(=O)N1CCN(c2nc(Cl)ncc2Br)CC1,4.484231087187602,15.176656738942969,2747.1569378376007
COc1ncccc1C(=O)Nc1cccc(F)c1,1.8442046935835248,2.401668304944586,2033.899327516556
Cc1nc(C)c(C(=O)N[C@@H](C#N)c2ccccc2)o1,5.106707423689475,13.561939131406705,2769.119216442108
Cc1nc(-c2cc(C#N)c(Cl)nc2C)cs1,17.498791998641572,12.998168990532392,1713.0822401046753
CCc1nc(N(C)C)c2c3c(sc2n1)CCC3,13.65051512391313,13.208825528336613,2529.249071598053
CCOC(=O)NCCC(=O)Oc1ccccc1F,4.545046609944548,9.683783273372049,2934.6198949813843
Oc1ccc(-c2nc3ccccc3s2)cc1Cl,9.09744867430854,11.077444813542789,1663.2107021808624
Cc1cccc(C(=O)NC(=S)NC2N=NN=N2)c1,5.741895344168048,12.628474686267277,1940.446729421616
Cc1cc(Oc2ccc(F)cc2Cl)ccc1S(N)(=O)=O,2.0101282694293734,1.0252310050119535,2305.0766973495483
